Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,1/20/2021,Midwest,Montana,Billings,Women's Apparel,55.00,101.00,5555.00,2166.45,39%,Online
Kohl's,1/21/2021,Midwest,Montana,Billings,Men's Street Footwear,39.00,150.00,5850.00,3334.50,57%,Online
Kohl's,1/22/2021,Midwest,Montana,Billings,Men's Athletic Footwear,41.00,106.00,4346.00,1912.24,44%,Online
Kohl's,1/23/2021,Midwest,Montana,Billings,Women's Street Footwear,44.00,111.00,4884.00,2686.20,55%,Online
Kohl's,1/24/2021,Midwest,Montana,Billings,Women's Athletic Footwear,38.00,88.00,3344.00,1772.32,53%,Online
Kohl's,1/25/2021,Midwest,Montana,Billings,Men's Apparel,41.00,61.00,2501.00,1850.74,74%,Online
Kohl's,1/26/2021,Midwest,Montana,Billings,Women's Apparel,59.00,108.00,6372.00,2421.36,38%,Online
Kohl's,1/27/2021,Midwest,Montana,Billings,Men's Street Footwear,36.00,169.00,6084.00,3589.56,59%,Online
Kohl's,1/28/2021,Midwest,Montana,Billings,Men's Athletic Footwear,42.00,147.00,6174.00,2531.34,41%,Online
Kohl's,1/29/2021,Midwest,Montana,Billings,Women's Street Footwear,44.00,165.00,7260.00,3993.00,55%,Online
Kohl's,1/30/2021,Midwest,Montana,Billings,Women's Athletic Footwear,38.00,106.00,4028.00,2134.84,53%,Online
Kohl's,1/31/2021,Midwest,Montana,Billings,Men's Apparel,41.00,75.00,3075.00,2275.50,74%,Online
Kohl's,2/1/2021,Midwest,Montana,Billings,Women's Apparel,55.00,150.00,8250.00,2970.00,36%,Online
Kohl's,2/2/2021,Midwest,Montana,Billings,Men's Street Footwear,37.00,203.00,7511.00,4431.49,59%,Online
Kohl's,2/3/2021,Midwest,Montana,Billings,Men's Athletic Footwear,41.00,156.00,6396.00,2750.28,43%,Online
Kohl's,2/4/2021,Midwest,Montana,Billings,Women's Street Footwear,44.00,143.00,6292.00,3712.28,59%,Online
Kohl's,2/5/2021,Midwest,Montana,Billings,Women's Athletic Footwear,36.00,113.00,4068.00,2156.04,53%,Online
Kohl's,2/6/2021,Midwest,Montana,Billings,Men's Apparel,42.00,124.00,5208.00,3645.60,70%,Online
Kohl's,2/7/2021,Midwest,Montana,Billings,Women's Apparel,58.00,143.00,8294.00,2902.90,35%,Online
Kohl's,2/8/2021,Midwest,Montana,Billings,Men's Street Footwear,42.00,203.00,8526.00,4945.08,58%,Online
Kohl's,2/9/2021,Midwest,Montana,Billings,Men's Athletic Footwear,54.00,188.00,10152.00,4365.36,43%,Online
Kohl's,2/10/2021,Midwest,Montana,Billings,Women's Street Footwear,49.00,130.00,6370.00,3758.30,59%,Online
Kohl's,2/11/2021,Midwest,Montana,Billings,Women's Athletic Footwear,41.00,106.00,4346.00,2346.84,54%,Online
Kohl's,2/12/2021,Midwest,Montana,Billings,Men's Apparel,52.00,106.00,5512.00,3858.40,70%,Online
Kohl's,2/13/2021,Midwest,Montana,Billings,Women's Apparel,56.00,112.00,6272.00,2383.36,38%,Online
Kohl's,2/14/2021,Midwest,Montana,Billings,Men's Street Footwear,41.00,180.00,7380.00,4280.40,58%,Online
Kohl's,2/15/2021,Midwest,Montana,Billings,Men's Athletic Footwear,48.00,156.00,7488.00,3294.72,44%,Online
Kohl's,2/16/2021,Midwest,Montana,Billings,Women's Street Footwear,42.00,117.00,4914.00,2751.84,56%,Online
Kohl's,2/17/2021,Midwest,Montana,Billings,Women's Athletic Footwear,41.00,116.00,4756.00,2615.80,55%,Online
Kohl's,2/18/2021,Midwest,Montana,Billings,Men's Apparel,50.00,100.00,5000.00,3650.00,73%,Online
Kohl's,2/19/2021,Midwest,Montana,Billings,Women's Apparel,59.00,122.00,7198.00,2879.20,40%,Online
Kohl's,2/20/2021,Midwest,Montana,Billings,Men's Street Footwear,44.00,160.00,7040.00,3942.40,56%,Online
Kohl's,2/21/2021,Midwest,Montana,Billings,Men's Athletic Footwear,49.00,160.00,7840.00,3371.20,43%,Online
Kohl's,2/22/2021,Midwest,Montana,Billings,Women's Street Footwear,41.00,116.00,4756.00,2710.92,57%,Online
Kohl's,2/23/2021,Midwest,Montana,Billings,Women's Athletic Footwear,44.00,105.00,4620.00,2402.40,52%,Online
Kohl's,2/24/2021,Midwest,Montana,Billings,Men's Apparel,54.00,98.00,5292.00,3969.00,75%,Online
Kohl's,2/25/2021,Midwest,Montana,Billings,Women's Apparel,58.00,108.00,6264.00,2442.96,39%,Online
Kohl's,2/26/2021,Midwest,Montana,Billings,Men's Street Footwear,38.00,167.00,6346.00,3744.14,59%,Online
Kohl's,2/27/2021,Midwest,Montana,Billings,Men's Athletic Footwear,42.00,173.00,7266.00,2979.06,41%,Online
Kohl's,2/28/2021,Midwest,Montana,Billings,Women's Street Footwear,37.00,123.00,4551.00,2594.07,57%,Online
Kohl's,3/1/2021,Midwest,Montana,Billings,Women's Athletic Footwear,39.00,119.00,4641.00,2552.55,55%,Online
Kohl's,3/2/2021,Midwest,Montana,Billings,Men's Apparel,51.00,113.00,5763.00,4264.62,74%,Online
Kohl's,3/3/2021,Midwest,Montana,Billings,Women's Apparel,56.00,133.00,7448.00,2830.24,38%,Online
Kohl's,3/4/2021,Midwest,Montana,Billings,Men's Street Footwear,41.00,196.00,8036.00,4500.16,56%,Online
Kohl's,3/5/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45.00,182.00,8190.00,3521.70,43%,Online
Kohl's,3/6/2021,Midwest,Montana,Billings,Women's Street Footwear,42.00,133.00,5586.00,3351.60,60%,Online
Kohl's,3/7/2021,Midwest,Montana,Billings,Women's Athletic Footwear,43.00,143.00,6149.00,3135.99,51%,Online
Kohl's,3/8/2021,Midwest,Montana,Billings,Men's Apparel,53.00,120.00,6360.00,4642.80,73%,Online
Kohl's,3/9/2021,Midwest,Montana,Billings,Women's Apparel,55.00,130.00,7150.00,2860.00,40%,Online
Sports Direct,3/10/2021,Midwest,Montana,Billings,Men's Street Footwear,18.00,210.00,3780.00,1890.00,50%,Online
Sports Direct,3/11/2021,Midwest,Montana,Billings,Men's Athletic Footwear,29.00,182.00,5278.00,2427.88,46%,Online
Sports Direct,3/12/2021,Midwest,Montana,Billings,Women's Street Footwear,27.00,130.00,3510.00,1579.50,45%,Online
Sports Direct,3/13/2021,Midwest,Montana,Billings,Women's Athletic Footwear,32.00,135.00,4320.00,2462.40,57%,Online
Sports Direct,3/14/2021,South,Tennessee,Knoxville,Men's Apparel,39.00,95.00,3705.00,1482.00,40%,Online
Sports Direct,3/15/2021,South,Tennessee,Knoxville,Women's Apparel,33.00,125.00,4125.00,2681.25,65%,Online
Sports Direct,3/16/2021,South,Tennessee,Knoxville,Men's Street Footwear,24.00,169.00,4056.00,2028.00,50%,Online
Sports Direct,3/17/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,33.00,181.00,5973.00,2867.04,48%,Online
Sports Direct,3/18/2021,South,Tennessee,Knoxville,Women's Street Footwear,32.00,122.00,3904.00,1873.92,48%,Online
Sports Direct,3/19/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,33.00,108.00,3564.00,2138.40,60%,Online
Sports Direct,3/20/2021,South,Tennessee,Knoxville,Men's Apparel,37.00,83.00,3071.00,1259.11,41%,Online
Sports Direct,3/21/2021,South,Tennessee,Knoxville,Women's Apparel,32.00,133.00,4256.00,2723.84,64%,Online
Sports Direct,3/22/2021,South,Tennessee,Knoxville,Men's Street Footwear,27.00,189.00,5103.00,2602.53,51%,Online
Sports Direct,3/23/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,37.00,163.00,6031.00,3136.12,52%,Online
Sports Direct,3/24/2021,South,Tennessee,Knoxville,Women's Street Footwear,28.00,124.00,3472.00,1909.60,55%,Online
Sports Direct,3/25/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,33.00,101.00,3333.00,2133.12,64%,Online
Sports Direct,3/26/2021,South,Tennessee,Knoxville,Men's Apparel,39.00,69.00,2691.00,1264.77,47%,Online
Sports Direct,3/27/2021,South,Tennessee,Knoxville,Women's Apparel,33.00,111.00,3663.00,2417.58,66%,Online
Sports Direct,3/28/2021,South,Tennessee,Knoxville,Men's Street Footwear,19.00,169.00,3211.00,1605.50,50%,Online
Sports Direct,3/29/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,24.00,176.00,4224.00,2154.24,51%,Online
Sports Direct,3/30/2021,South,Tennessee,Knoxville,Women's Street Footwear,19.00,135.00,2565.00,1410.75,55%,Online
Sports Direct,3/31/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,23.00,112.00,2576.00,1674.40,65%,Online
Sports Direct,4/1/2021,South,Tennessee,Knoxville,Men's Apparel,28.00,84.00,2352.00,1058.40,45%,Online
Sports Direct,4/2/2021,South,Tennessee,Knoxville,Women's Apparel,24.00,161.00,3864.00,2627.52,68%,Online
Sports Direct,4/3/2021,South,Tennessee,Knoxville,Men's Street Footwear,14.00,189.00,2646.00,1323.00,50%,Online
Sports Direct,4/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,23.00,218.00,5014.00,2507.00,50%,Online
Sports Direct,4/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,19.00,180.00,3420.00,1846.80,54%,Online
Sports Direct,4/6/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,27.00,142.00,3834.00,2300.40,60%,Online
Sports Direct,4/7/2021,South,Tennessee,Knoxville,Men's Apparel,41.00,106.00,4346.00,2129.54,49%,Online
Sports Direct,4/8/2021,South,Tennessee,Knoxville,Women's Apparel,38.00,202.00,7676.00,5142.92,67%,Online
Sports Direct,4/9/2021,South,Tennessee,Knoxville,Men's Street Footwear,36.00,217.00,7812.00,3984.12,51%,Online
Sports Direct,4/10/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,42.00,202.00,8484.00,4326.84,51%,Online
Sports Direct,4/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,36.00,169.00,6084.00,3102.84,51%,Online
Sports Direct,4/12/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,36.00,174.00,6264.00,3821.04,61%,Online
Sports Direct,4/13/2021,South,Tennessee,Knoxville,Men's Apparel,43.00,145.00,6235.00,2992.80,48%,Online
Sports Direct,4/14/2021,South,Tennessee,Knoxville,Women's Apparel,49.00,236.00,11564.00,7516.60,65%,Online
Sports Direct,4/15/2021,South,Tennessee,Knoxville,Men's Street Footwear,36.00,215.00,7740.00,4411.80,57%,Online
Sports Direct,4/16/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,43.00,206.00,8858.00,5137.64,58%,Online
Sports Direct,4/17/2021,South,Tennessee,Knoxville,Women's Street Footwear,36.00,263.00,9468.00,5680.80,60%,Online
Sports Direct,4/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,37.00,161.00,5957.00,3872.05,65%,Online
Sports Direct,4/19/2021,South,Tennessee,Knoxville,Men's Apparel,43.00,165.00,7095.00,3760.35,53%,Online
Sports Direct,4/20/2021,South,Tennessee,Knoxville,Women's Apparel,52.00,223.00,11596.00,8117.20,70%,Online
Sports Direct,4/21/2021,South,Tennessee,Knoxville,Men's Street Footwear,41.00,233.00,9553.00,5445.21,57%,Online
Sports Direct,4/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,54.00,233.00,12582.00,7171.74,57%,Online
Sports Direct,4/23/2021,South,Tennessee,Knoxville,Women's Street Footwear,46.00,285.00,13110.00,7866.00,60%,Online
Sports Direct,4/24/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,42.00,133.00,5586.00,3854.34,69%,Online
Sports Direct,4/25/2021,South,Tennessee,Knoxville,Men's Apparel,49.00,133.00,6517.00,3454.01,53%,Online
Sports Direct,4/26/2021,South,Tennessee,Knoxville,Women's Apparel,53.00,181.00,9593.00,6811.03,71%,Online
Sports Direct,4/27/2021,South,Tennessee,Knoxville,Men's Street Footwear,49.00,182.00,8918.00,5350.80,60%,Online
Sports Direct,4/28/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,47.00,169.00,7943.00,4765.80,60%,Online
Sports Direct,4/29/2021,South,Tennessee,Knoxville,Women's Street Footwear,54.00,182.00,9828.00,5798.52,59%,Online
Sports Direct,4/30/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,53.00,100.00,5300.00,3710.00,70%,Online
Sports Direct,5/1/2021,South,Tennessee,Knoxville,Men's Apparel,47.00,120.00,5640.00,2876.40,51%,Online
Sports Direct,5/2/2021,South,Tennessee,Knoxville,Women's Apparel,42.00,163.00,6846.00,5066.04,74%,Online
Sports Direct,5/3/2021,South,Tennessee,Knoxville,Men's Street Footwear,33.00,173.00,5709.00,3254.13,57%,Online
Sports Direct,5/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,32.00,150.00,4800.00,2880.00,60%,Online
Sports Direct,5/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,36.00,147.00,5292.00,3069.36,58%,Online
Sports Direct,5/6/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,38.00,98.00,3724.00,2606.80,70%,Online
Sports Direct,5/7/2021,South,Tennessee,Knoxville,Men's Apparel,32.00,88.00,2816.00,1436.16,51%,Online
Sports Direct,5/8/2021,South,Tennessee,Knoxville,Women's Apparel,43.00,131.00,5633.00,3999.43,71%,Online
Sports Direct,5/9/2021,South,Tennessee,Knoxville,Men's Street Footwear,29.00,196.00,5684.00,3183.04,56%,Online
Sports Direct,5/10/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,29.00,189.00,5481.00,3069.36,56%,Online
Sports Direct,5/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,50.00,174.00,8700.00,4872.00,56%,Online
Sports Direct,5/12/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,52.00,133.00,6916.00,4772.04,69%,Online
Sports Direct,5/13/2021,South,Tennessee,Knoxville,Men's Apparel,51.00,113.00,5763.00,3054.39,53%,Online
Sports Direct,5/14/2021,South,Tennessee,Knoxville,Women's Apparel,59.00,169.00,9971.00,7079.41,71%,Online
Sports Direct,5/15/2021,South,Tennessee,Knoxville,Men's Street Footwear,53.00,200.00,10600.00,6148.00,58%,Online
Sports Direct,5/16/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,51.00,240.00,12240.00,6732.00,55%,Online
Sports Direct,5/17/2021,South,Tennessee,Knoxville,Women's Street Footwear,54.00,210.00,11340.00,6237.00,55%,Online
Sports Direct,5/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,54.00,149.00,8046.00,5551.74,69%,Online
Sports Direct,5/19/2021,South,Tennessee,Knoxville,Men's Apparel,50.00,140.00,7000.00,3500.00,50%,Online
Sports Direct,5/20/2021,South,Tennessee,Knoxville,Women's Apparel,61.00,225.00,13725.00,10156.50,74%,Online
Foot Locker,5/21/2021,South,Tennessee,Knoxville,Men's Street Footwear,32.00,119.00,3808.00,1904.00,50%,Online
Foot Locker,5/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,32.00,56.00,1792.00,878.08,49%,Online
Foot Locker,5/23/2021,South,Tennessee,Knoxville,Women's Street Footwear,24.00,65.00,1560.00,748.80,48%,Online
Foot Locker,5/24/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,27.00,19.00,513.00,271.89,53%,Online
Foot Locker,5/25/2021,Midwest,Nebraska,Omaha,Men's Apparel,43.00,35.00,1505.00,677.25,45%,Online
Foot Locker,5/26/2021,Midwest,Nebraska,Omaha,Women's Apparel,32.00,68.00,2176.00,1327.36,61%,Online
Foot Locker,5/27/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,32.00,119.00,3808.00,2056.32,54%,Online
Foot Locker,5/28/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,33.00,38.00,1254.00,627.00,50%,Online
Foot Locker,5/29/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,23.00,47.00,1081.00,540.50,50%,Online
Foot Locker,5/30/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29.00,14.00,406.00,203.00,50%,Online
Foot Locker,5/31/2021,Midwest,Nebraska,Omaha,Men's Apparel,41.00,31.00,1271.00,622.79,49%,Online
Foot Locker,6/1/2021,Midwest,Nebraska,Omaha,Women's Apparel,32.00,60.00,1920.00,1190.40,62%,Online
Foot Locker,6/2/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,38.00,122.00,4636.00,2503.44,54%,Online
Foot Locker,6/3/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,39.00,26.00,1014.00,466.44,46%,Online
Foot Locker,6/4/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,29.00,39.00,1131.00,565.50,50%,Online
Foot Locker,6/5/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33.00,0.00,0.00,0.00,55%,Online
Foot Locker,6/6/2021,Midwest,Nebraska,Omaha,Men's Apparel,45.00,13.00,585.00,274.95,47%,Online
Foot Locker,6/7/2021,Midwest,Nebraska,Omaha,Women's Apparel,37.00,38.00,1406.00,857.66,61%,Online
Foot Locker,6/8/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,38.00,105.00,3990.00,2114.70,53%,Online
Foot Locker,6/9/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,32.00,23.00,736.00,331.20,45%,Online
Foot Locker,6/10/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,23.00,21.00,483.00,217.35,45%,Online
Foot Locker,6/11/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27.00,0.00,0.00,0.00,53%,Online
Foot Locker,6/12/2021,Midwest,Nebraska,Omaha,Men's Apparel,42.00,6.00,252.00,120.96,48%,Online
Foot Locker,6/13/2021,Midwest,Nebraska,Omaha,Women's Apparel,34.00,39.00,1326.00,822.12,62%,Online
Foot Locker,6/14/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,44.00,118.00,5192.00,2803.68,54%,Online
Foot Locker,6/15/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,38.00,33.00,1254.00,627.00,50%,Online
Foot Locker,6/16/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,32.00,30.00,960.00,460.80,48%,Online
Foot Locker,6/17/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,34.00,7.00,238.00,126.14,53%,Online
Foot Locker,6/18/2021,Midwest,Nebraska,Omaha,Men's Apparel,46.00,13.00,598.00,275.08,46%,Online
Foot Locker,6/19/2021,Midwest,Nebraska,Omaha,Women's Apparel,51.00,41.00,2091.00,1296.42,62%,Online
Foot Locker,6/20/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,36.00,120.00,4320.00,2289.60,53%,Online
Foot Locker,6/21/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,32.00,45.00,1440.00,720.00,50%,Online
Foot Locker,6/22/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,27.00,46.00,1242.00,558.90,45%,Online
Foot Locker,6/23/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27.00,39.00,1053.00,568.62,54%,Online
Foot Locker,6/24/2021,Midwest,Nebraska,Omaha,Men's Apparel,42.00,42.00,1764.00,882.00,50%,Online
Foot Locker,6/25/2021,Midwest,Nebraska,Omaha,Women's Apparel,49.00,85.00,4165.00,2582.30,62%,Online
Foot Locker,6/26/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,43.00,165.00,7095.00,3618.45,51%,Online
Foot Locker,6/27/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,37.00,81.00,2997.00,1348.65,45%,Online
Foot Locker,6/28/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,34.00,63.00,2142.00,963.90,45%,Online
Foot Locker,6/29/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33.00,46.00,1518.00,789.36,52%,Online
Foot Locker,6/30/2021,Midwest,Nebraska,Omaha,Men's Apparel,41.00,44.00,1804.00,883.96,49%,Online
Foot Locker,7/1/2021,Midwest,Nebraska,Omaha,Women's Apparel,49.00,91.00,4459.00,2809.17,63%,Online
Foot Locker,7/2/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,41.00,145.00,5945.00,3150.85,53%,Online
Foot Locker,7/3/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,42.00,80.00,3360.00,1646.40,49%,Online
Foot Locker,7/4/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,36.00,52.00,1872.00,898.56,48%,Online
Foot Locker,7/5/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29.00,38.00,1102.00,562.02,51%,Online
Foot Locker,7/6/2021,Midwest,Nebraska,Omaha,Men's Apparel,37.00,27.00,999.00,479.52,48%,Online
Foot Locker,7/7/2021,Midwest,Nebraska,Omaha,Women's Apparel,44.00,69.00,3036.00,1821.60,60%,Online
Foot Locker,7/8/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,38.00,112.00,4256.00,2298.24,54%,Online
Foot Locker,7/9/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,33.00,56.00,1848.00,850.08,46%,Online
Foot Locker,7/10/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,18.00,25.00,450.00,216.00,48%,Online
Foot Locker,7/11/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,19.00,23.00,437.00,227.24,52%,Online
Foot Locker,7/12/2021,Midwest,Nebraska,Omaha,Men's Apparel,29.00,21.00,609.00,292.32,48%,Online
Foot Locker,7/13/2021,Midwest,Nebraska,Omaha,Women's Apparel,34.00,39.00,1326.00,822.12,62%,Online
Foot Locker,7/14/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,36.00,94.00,3384.00,1827.36,54%,Online
Foot Locker,7/15/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,29.00,41.00,1189.00,546.94,46%,Online
Foot Locker,7/16/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,29.00,14.00,406.00,203.00,50%,Online
Foot Locker,7/17/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29.00,7.00,203.00,107.59,53%,Online
Foot Locker,7/18/2021,Midwest,Nebraska,Omaha,Men's Apparel,37.00,7.00,259.00,124.32,48%,Online
Foot Locker,7/19/2021,Midwest,Nebraska,Omaha,Women's Apparel,44.00,38.00,1672.00,1053.36,63%,Online
Foot Locker,7/20/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,37.00,84.00,3108.00,1678.32,54%,Online
Foot Locker,7/21/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,29.00,41.00,1189.00,546.94,46%,Online
Foot Locker,7/22/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,29.00,25.00,725.00,340.75,47%,Online
Foot Locker,7/23/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27.00,36.00,972.00,534.60,55%,Online
Foot Locker,7/24/2021,Midwest,Nebraska,Omaha,Men's Apparel,48.00,27.00,1296.00,583.20,45%,Online
Foot Locker,7/25/2021,Midwest,Nebraska,Omaha,Women's Apparel,53.00,58.00,3074.00,1905.88,62%,Online
Foot Locker,7/26/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,49.00,117.00,5733.00,2866.50,50%,Online
Foot Locker,7/27/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,36.00,63.00,2268.00,1134.00,50%,Online
